2025-02-18 16:22:36 | CPU Usage: 12.9% | Memory Usage: 94.9%
2025-02-18 16:22:38 | CPU Usage: 11.7% | Memory Usage: 94.9%
2025-02-18 16:22:46 | CPU Usage: 14.8% | Memory Usage: 94.0%
2025-02-18 16:22:48 | CPU Usage: 14.8% | Memory Usage: 94.5%
2025-02-18 16:22:56 | CPU Usage: 11.8% | Memory Usage: 94.8%
2025-02-18 16:22:58 | CPU Usage: 11.8% | Memory Usage: 94.7%
2025-02-18 16:23:06 | CPU Usage: 10.2% | Memory Usage: 95.0%
2025-02-18 16:23:08 | CPU Usage: 10.8% | Memory Usage: 94.9%
2025-02-18 16:23:16 | CPU Usage: 10.4% | Memory Usage: 95.6%
2025-02-18 16:23:18 | CPU Usage: 9.6% | Memory Usage: 95.6%
2025-02-18 16:23:26 | CPU Usage: 10.7% | Memory Usage: 96.9%
2025-02-18 16:23:28 | CPU Usage: 11.5% | Memory Usage: 96.3%
2025-02-18 16:23:36 | CPU Usage: 13.3% | Memory Usage: 96.1%
2025-02-18 16:23:38 | CPU Usage: 13.2% | Memory Usage: 96.1%
2025-02-18 16:23:46 | CPU Usage: 14.6% | Memory Usage: 96.4%
2025-02-18 16:23:48 | CPU Usage: 15.2% | Memory Usage: 96.1%
2025-02-18 16:23:56 | CPU Usage: 12.7% | Memory Usage: 93.6%
2025-02-18 16:23:58 | CPU Usage: 11.5% | Memory Usage: 93.6%
2025-02-18 16:24:06 | CPU Usage: 11.9% | Memory Usage: 94.1%
2025-02-18 16:24:08 | CPU Usage: 12.2% | Memory Usage: 94.4%
2025-02-18 16:24:16 | CPU Usage: 11.4% | Memory Usage: 94.9%
2025-02-18 16:24:19 | CPU Usage: 11.8% | Memory Usage: 94.9%
2025-02-18 16:24:26 | CPU Usage: 11.5% | Memory Usage: 96.2%
2025-02-18 16:24:29 | CPU Usage: 10.8% | Memory Usage: 96.2%
2025-02-18 16:24:36 | CPU Usage: 9.5% | Memory Usage: 95.8%
2025-02-18 16:24:39 | CPU Usage: 9.2% | Memory Usage: 95.9%
2025-02-18 16:24:46 | CPU Usage: 10.0% | Memory Usage: 96.2%
2025-02-18 16:24:49 | CPU Usage: 11.6% | Memory Usage: 96.3%
2025-02-18 16:24:56 | CPU Usage: 11.5% | Memory Usage: 96.5%
2025-02-18 16:24:59 | CPU Usage: 10.7% | Memory Usage: 96.5%
2025-02-18 16:25:06 | CPU Usage: 10.3% | Memory Usage: 96.3%
2025-02-18 16:25:09 | CPU Usage: 9.9% | Memory Usage: 96.6%
2025-02-18 16:25:16 | CPU Usage: 9.6% | Memory Usage: 96.5%
2025-02-18 16:25:19 | CPU Usage: 10.1% | Memory Usage: 96.6%
2025-02-18 16:25:26 | CPU Usage: 10.3% | Memory Usage: 96.3%
2025-02-18 16:25:29 | CPU Usage: 9.1% | Memory Usage: 96.4%
2025-02-18 16:25:36 | CPU Usage: 7.0% | Memory Usage: 96.8%
2025-02-18 16:25:39 | CPU Usage: 7.7% | Memory Usage: 96.9%
2025-02-18 16:25:46 | CPU Usage: 7.4% | Memory Usage: 96.9%
2025-02-18 16:25:49 | CPU Usage: 6.7% | Memory Usage: 97.0%
2025-02-18 16:25:56 | CPU Usage: 9.9% | Memory Usage: 96.7%
2025-02-18 16:25:59 | CPU Usage: 10.0% | Memory Usage: 96.8%
2025-02-18 16:26:06 | CPU Usage: 9.5% | Memory Usage: 96.4%
2025-02-18 16:26:09 | CPU Usage: 10.7% | Memory Usage: 96.3%
2025-02-18 16:26:16 | CPU Usage: 11.3% | Memory Usage: 96.7%
2025-02-18 16:26:19 | CPU Usage: 11.1% | Memory Usage: 96.7%
2025-02-18 16:26:26 | CPU Usage: 10.0% | Memory Usage: 96.4%
2025-02-18 16:26:29 | CPU Usage: 9.0% | Memory Usage: 96.3%
2025-02-18 16:26:36 | CPU Usage: 8.9% | Memory Usage: 96.6%
2025-02-18 16:26:39 | CPU Usage: 9.9% | Memory Usage: 96.5%
2025-02-18 16:26:46 | CPU Usage: 9.2% | Memory Usage: 96.4%
2025-02-18 16:26:49 | CPU Usage: 8.6% | Memory Usage: 96.2%
2025-02-18 16:26:57 | CPU Usage: 10.2% | Memory Usage: 96.3%
2025-02-18 16:26:59 | CPU Usage: 10.5% | Memory Usage: 96.4%
2025-02-18 16:27:07 | CPU Usage: 11.2% | Memory Usage: 96.2%
2025-02-18 16:27:09 | CPU Usage: 11.1% | Memory Usage: 96.0%
2025-02-18 16:27:17 | CPU Usage: 8.1% | Memory Usage: 96.2%
2025-02-18 16:27:19 | CPU Usage: 7.4% | Memory Usage: 96.3%
2025-02-18 16:27:27 | CPU Usage: 9.1% | Memory Usage: 96.6%
2025-02-18 16:27:29 | CPU Usage: 9.5% | Memory Usage: 96.2%
2025-02-18 16:27:37 | CPU Usage: 10.5% | Memory Usage: 96.3%
2025-02-18 16:27:39 | CPU Usage: 11.4% | Memory Usage: 96.3%
2025-02-18 16:27:47 | CPU Usage: 10.8% | Memory Usage: 96.1%
2025-02-18 16:27:49 | CPU Usage: 11.9% | Memory Usage: 95.9%
2025-02-18 16:27:57 | CPU Usage: 15.0% | Memory Usage: 94.1%
2025-02-18 16:27:59 | CPU Usage: 14.4% | Memory Usage: 94.7%
2025-02-18 16:28:07 | CPU Usage: 11.9% | Memory Usage: 94.8%
2025-02-18 16:28:09 | CPU Usage: 11.3% | Memory Usage: 94.7%
2025-02-18 16:28:17 | CPU Usage: 13.4% | Memory Usage: 94.4%
2025-02-18 16:28:19 | CPU Usage: 13.6% | Memory Usage: 94.1%
2025-02-18 16:28:27 | CPU Usage: 13.5% | Memory Usage: 93.5%
2025-02-18 16:28:29 | CPU Usage: 13.1% | Memory Usage: 93.6%
2025-02-18 16:28:37 | CPU Usage: 11.2% | Memory Usage: 95.6%
2025-02-18 16:28:39 | CPU Usage: 11.7% | Memory Usage: 95.3%
2025-02-18 16:28:47 | CPU Usage: 11.5% | Memory Usage: 80.6%
2025-02-18 16:28:49 | CPU Usage: 11.1% | Memory Usage: 81.2%
2025-02-18 16:28:57 | CPU Usage: 7.9% | Memory Usage: 82.3%
2025-02-18 16:28:59 | CPU Usage: 7.3% | Memory Usage: 82.5%
2025-02-18 16:29:07 | CPU Usage: 4.3% | Memory Usage: 82.5%
2025-02-18 16:29:09 | CPU Usage: 4.9% | Memory Usage: 82.7%
2025-02-18 16:29:17 | CPU Usage: 7.3% | Memory Usage: 83.0%
2025-02-18 16:29:19 | CPU Usage: 6.7% | Memory Usage: 83.1%
2025-02-18 16:29:27 | CPU Usage: 8.1% | Memory Usage: 84.0%
2025-02-18 16:29:29 | CPU Usage: 7.6% | Memory Usage: 84.2%
2025-02-18 16:29:37 | CPU Usage: 5.2% | Memory Usage: 84.9%
2025-02-18 16:29:39 | CPU Usage: 5.2% | Memory Usage: 85.2%
2025-02-18 16:29:47 | CPU Usage: 6.0% | Memory Usage: 85.2%
2025-02-18 16:29:49 | CPU Usage: 5.9% | Memory Usage: 85.4%
2025-02-18 16:29:57 | CPU Usage: 7.4% | Memory Usage: 86.5%
2025-02-18 16:29:59 | CPU Usage: 8.2% | Memory Usage: 86.7%
2025-02-18 16:30:07 | CPU Usage: 8.1% | Memory Usage: 86.4%
2025-02-18 16:30:09 | CPU Usage: 7.1% | Memory Usage: 86.7%
2025-02-18 16:30:17 | CPU Usage: 11.0% | Memory Usage: 88.1%
2025-02-18 16:30:19 | CPU Usage: 15.4% | Memory Usage: 89.7%
2025-02-18 16:30:27 | CPU Usage: 18.3% | Memory Usage: 91.6%
2025-02-18 16:30:29 | CPU Usage: 16.7% | Memory Usage: 93.3%
2025-02-18 16:30:37 | CPU Usage: 20.7% | Memory Usage: 94.7%
2025-02-18 16:30:39 | CPU Usage: 21.3% | Memory Usage: 95.0%
2025-02-18 16:30:47 | CPU Usage: 20.9% | Memory Usage: 95.9%
2025-02-18 16:30:49 | CPU Usage: 21.9% | Memory Usage: 97.4%
2025-02-18 16:30:57 | CPU Usage: 16.2% | Memory Usage: 96.2%
2025-02-18 16:30:59 | CPU Usage: 14.6% | Memory Usage: 96.0%
2025-02-18 16:31:08 | CPU Usage: 16.5% | Memory Usage: 96.4%
2025-02-18 16:31:09 | CPU Usage: 14.2% | Memory Usage: 95.8%
2025-02-18 16:31:18 | CPU Usage: 11.0% | Memory Usage: 94.8%
2025-02-18 16:31:19 | CPU Usage: 12.9% | Memory Usage: 95.0%
2025-02-18 16:31:28 | CPU Usage: 16.0% | Memory Usage: 94.6%
2025-02-18 16:31:29 | CPU Usage: 15.2% | Memory Usage: 94.6%
2025-02-18 16:31:38 | CPU Usage: 9.3% | Memory Usage: 94.1%
2025-02-18 16:31:39 | CPU Usage: 8.6% | Memory Usage: 93.1%
2025-02-18 16:31:48 | CPU Usage: 8.9% | Memory Usage: 93.6%
2025-02-18 16:31:49 | CPU Usage: 9.1% | Memory Usage: 93.5%
2025-02-18 16:31:58 | CPU Usage: 10.9% | Memory Usage: 93.0%
2025-02-18 16:31:59 | CPU Usage: 11.1% | Memory Usage: 92.9%
2025-02-18 16:32:08 | CPU Usage: 10.5% | Memory Usage: 93.3%
2025-02-18 16:32:09 | CPU Usage: 11.2% | Memory Usage: 93.3%
2025-02-18 16:32:18 | CPU Usage: 10.2% | Memory Usage: 93.6%
2025-02-18 16:32:19 | CPU Usage: 9.1% | Memory Usage: 93.7%
2025-02-18 16:32:28 | CPU Usage: 11.5% | Memory Usage: 94.1%
2025-02-18 16:32:29 | CPU Usage: 11.3% | Memory Usage: 94.1%
2025-02-18 16:32:38 | CPU Usage: 9.0% | Memory Usage: 94.4%
2025-02-18 16:32:39 | CPU Usage: 9.6% | Memory Usage: 94.5%
2025-02-18 16:32:48 | CPU Usage: 15.3% | Memory Usage: 92.6%
2025-02-18 16:32:49 | CPU Usage: 14.9% | Memory Usage: 92.0%
2025-02-18 16:32:58 | CPU Usage: 9.8% | Memory Usage: 92.0%
2025-02-18 16:32:59 | CPU Usage: 10.2% | Memory Usage: 93.1%
2025-02-18 16:33:08 | CPU Usage: 12.0% | Memory Usage: 93.2%
2025-02-18 16:33:09 | CPU Usage: 12.0% | Memory Usage: 93.2%
2025-02-18 16:33:18 | CPU Usage: 13.3% | Memory Usage: 93.5%
2025-02-18 16:33:19 | CPU Usage: 15.0% | Memory Usage: 93.9%
2025-02-18 16:33:28 | CPU Usage: 12.6% | Memory Usage: 92.3%
2025-02-18 16:33:30 | CPU Usage: 12.1% | Memory Usage: 92.3%
2025-02-18 16:33:38 | CPU Usage: 12.7% | Memory Usage: 91.7%
2025-02-18 16:33:40 | CPU Usage: 10.9% | Memory Usage: 91.8%
2025-02-18 16:33:48 | CPU Usage: 11.2% | Memory Usage: 90.8%
2025-02-18 16:33:50 | CPU Usage: 11.4% | Memory Usage: 90.7%
2025-02-18 16:33:58 | CPU Usage: 8.6% | Memory Usage: 88.5%
2025-02-18 16:34:00 | CPU Usage: 8.5% | Memory Usage: 88.3%
2025-02-18 16:34:08 | CPU Usage: 12.4% | Memory Usage: 88.2%
2025-02-18 16:34:10 | CPU Usage: 13.3% | Memory Usage: 88.2%
2025-02-18 16:34:18 | CPU Usage: 9.4% | Memory Usage: 88.1%
2025-02-18 16:34:20 | CPU Usage: 8.6% | Memory Usage: 88.1%
2025-02-18 16:34:28 | CPU Usage: 11.5% | Memory Usage: 87.8%
2025-02-18 16:34:30 | CPU Usage: 11.9% | Memory Usage: 87.6%
2025-02-18 16:34:38 | CPU Usage: 7.4% | Memory Usage: 87.4%
2025-02-18 16:34:40 | CPU Usage: 6.9% | Memory Usage: 87.6%
2025-02-18 16:34:48 | CPU Usage: 14.0% | Memory Usage: 87.4%
2025-02-18 16:34:50 | CPU Usage: 14.6% | Memory Usage: 88.2%
2025-02-18 16:34:58 | CPU Usage: 15.1% | Memory Usage: 91.3%
2025-02-18 16:35:00 | CPU Usage: 15.4% | Memory Usage: 91.4%
2025-02-18 16:35:08 | CPU Usage: 12.5% | Memory Usage: 90.2%
2025-02-18 16:35:10 | CPU Usage: 12.4% | Memory Usage: 90.2%
2025-02-18 16:35:18 | CPU Usage: 17.3% | Memory Usage: 90.5%
2025-02-18 16:35:20 | CPU Usage: 17.5% | Memory Usage: 90.4%
2025-02-18 16:35:28 | CPU Usage: 14.0% | Memory Usage: 90.8%
2025-02-18 16:35:30 | CPU Usage: 15.3% | Memory Usage: 90.8%
2025-02-18 16:35:38 | CPU Usage: 20.7% | Memory Usage: 91.1%
2025-02-18 16:35:40 | CPU Usage: 20.2% | Memory Usage: 91.2%
2025-02-18 16:35:48 | CPU Usage: 24.5% | Memory Usage: 90.1%
2025-02-18 16:35:50 | CPU Usage: 24.2% | Memory Usage: 90.2%
2025-02-18 16:35:58 | CPU Usage: 22.0% | Memory Usage: 90.2%
2025-02-18 16:36:00 | CPU Usage: 22.5% | Memory Usage: 90.1%
2025-02-18 16:36:08 | CPU Usage: 24.0% | Memory Usage: 90.3%
2025-02-18 16:36:10 | CPU Usage: 24.9% | Memory Usage: 90.4%
2025-02-18 16:36:18 | CPU Usage: 18.2% | Memory Usage: 90.5%
2025-02-18 16:36:20 | CPU Usage: 17.7% | Memory Usage: 90.6%
2025-02-18 16:36:28 | CPU Usage: 27.7% | Memory Usage: 91.1%
2025-02-18 16:36:30 | CPU Usage: 29.5% | Memory Usage: 92.1%
2025-02-18 16:36:38 | CPU Usage: 29.7% | Memory Usage: 90.3%
2025-02-18 16:36:40 | CPU Usage: 27.5% | Memory Usage: 90.4%
2025-02-18 16:36:48 | CPU Usage: 24.4% | Memory Usage: 90.9%
2025-02-18 16:36:50 | CPU Usage: 24.8% | Memory Usage: 91.1%
2025-02-18 16:36:58 | CPU Usage: 24.1% | Memory Usage: 91.5%
2025-02-18 16:37:00 | CPU Usage: 26.2% | Memory Usage: 91.5%
2025-02-18 16:37:08 | CPU Usage: 27.6% | Memory Usage: 92.0%
2025-02-18 16:37:10 | CPU Usage: 25.3% | Memory Usage: 92.1%
2025-02-18 16:37:18 | CPU Usage: 27.1% | Memory Usage: 92.3%
2025-02-18 16:37:20 | CPU Usage: 28.1% | Memory Usage: 92.4%
2025-02-18 16:37:28 | CPU Usage: 27.0% | Memory Usage: 92.7%
2025-02-18 16:37:30 | CPU Usage: 27.0% | Memory Usage: 93.0%
2025-02-18 16:37:38 | CPU Usage: 28.8% | Memory Usage: 87.0%
2025-02-18 16:37:40 | CPU Usage: 29.5% | Memory Usage: 87.2%
2025-02-18 16:37:48 | CPU Usage: 18.7% | Memory Usage: 86.1%
2025-02-18 16:37:50 | CPU Usage: 15.8% | Memory Usage: 86.1%
2025-02-18 16:37:58 | CPU Usage: 10.6% | Memory Usage: 86.6%
2025-02-18 16:38:00 | CPU Usage: 9.7% | Memory Usage: 86.9%
2025-02-18 16:38:08 | CPU Usage: 11.3% | Memory Usage: 87.2%
2025-02-18 16:38:10 | CPU Usage: 12.2% | Memory Usage: 87.3%
2025-02-18 16:38:18 | CPU Usage: 22.2% | Memory Usage: 87.9%
2025-02-18 16:38:20 | CPU Usage: 22.3% | Memory Usage: 87.9%
2025-02-18 16:38:28 | CPU Usage: 17.6% | Memory Usage: 88.3%
2025-02-18 16:38:30 | CPU Usage: 19.1% | Memory Usage: 87.9%
2025-02-18 16:38:38 | CPU Usage: 18.2% | Memory Usage: 89.0%
2025-02-18 16:38:40 | CPU Usage: 16.9% | Memory Usage: 88.9%
2025-02-18 16:38:48 | CPU Usage: 16.4% | Memory Usage: 87.6%
2025-02-18 16:38:50 | CPU Usage: 15.8% | Memory Usage: 87.6%
2025-02-18 16:38:58 | CPU Usage: 12.9% | Memory Usage: 88.0%
2025-02-18 16:39:00 | CPU Usage: 13.5% | Memory Usage: 88.0%
2025-02-18 16:39:08 | CPU Usage: 16.4% | Memory Usage: 90.7%
2025-02-18 16:39:10 | CPU Usage: 16.1% | Memory Usage: 91.6%
2025-02-18 16:39:18 | CPU Usage: 29.4% | Memory Usage: 91.6%
2025-02-18 16:39:20 | CPU Usage: 30.5% | Memory Usage: 91.4%
2025-02-18 16:39:28 | CPU Usage: 12.4% | Memory Usage: 91.6%
2025-02-18 16:39:30 | CPU Usage: 12.1% | Memory Usage: 91.8%
2025-02-18 16:39:38 | CPU Usage: 13.3% | Memory Usage: 92.2%
2025-02-18 16:39:40 | CPU Usage: 13.5% | Memory Usage: 92.3%
2025-02-18 16:39:48 | CPU Usage: 13.1% | Memory Usage: 92.7%
2025-02-18 16:39:50 | CPU Usage: 12.0% | Memory Usage: 92.8%
2025-02-18 16:39:58 | CPU Usage: 18.4% | Memory Usage: 93.5%
2025-02-18 16:40:00 | CPU Usage: 20.6% | Memory Usage: 93.6%
2025-02-18 16:40:08 | CPU Usage: 25.4% | Memory Usage: 93.8%
2025-02-18 16:40:10 | CPU Usage: 26.0% | Memory Usage: 93.9%
2025-02-18 16:40:18 | CPU Usage: 15.9% | Memory Usage: 93.6%
2025-02-18 16:40:20 | CPU Usage: 13.5% | Memory Usage: 93.6%
2025-02-18 16:40:28 | CPU Usage: 20.0% | Memory Usage: 94.3%
2025-02-18 16:40:30 | CPU Usage: 19.4% | Memory Usage: 94.3%
2025-02-18 16:40:38 | CPU Usage: 14.6% | Memory Usage: 94.7%
2025-02-18 16:40:40 | CPU Usage: 15.2% | Memory Usage: 94.8%
2025-02-18 16:40:48 | CPU Usage: 25.3% | Memory Usage: 94.0%
2025-02-18 16:40:50 | CPU Usage: 26.4% | Memory Usage: 94.0%
2025-02-18 16:40:58 | CPU Usage: 16.3% | Memory Usage: 94.2%
2025-02-18 16:41:00 | CPU Usage: 14.1% | Memory Usage: 94.3%
2025-02-18 16:41:08 | CPU Usage: 13.7% | Memory Usage: 94.2%
2025-02-18 16:41:10 | CPU Usage: 14.6% | Memory Usage: 94.3%
2025-02-18 16:41:19 | CPU Usage: 10.4% | Memory Usage: 94.4%
2025-02-18 16:41:20 | CPU Usage: 9.2% | Memory Usage: 94.6%
2025-02-18 16:41:29 | CPU Usage: 9.0% | Memory Usage: 95.1%
2025-02-18 16:41:31 | CPU Usage: 9.0% | Memory Usage: 95.0%
2025-02-18 16:41:39 | CPU Usage: 8.0% | Memory Usage: 94.8%
2025-02-18 16:41:41 | CPU Usage: 8.0% | Memory Usage: 95.1%
2025-02-19 10:03:23 | CPU Usage: 0.0% | Memory Usage: 93.5%

2025-02-19 10:03:26 | CPU Usage: 0.0% | Memory Usage: 94.2%

2025-02-19 10:03:33 | CPU Usage: 22.6% | Memory Usage: 94.7%

2025-02-19 10:03:36 | CPU Usage: 22.8% | Memory Usage: 94.5%

2025-02-19 10:03:43 | CPU Usage: 21.6% | Memory Usage: 94.6%

2025-02-19 10:03:46 | CPU Usage: 17.0% | Memory Usage: 94.8%

2025-02-19 10:03:53 | CPU Usage: 12.7% | Memory Usage: 93.7%

2025-02-19 10:03:56 | CPU Usage: 18.0% | Memory Usage: 91.6%

2025-02-19 10:04:03 | CPU Usage: 24.6% | Memory Usage: 91.6%

2025-02-19 10:04:06 | CPU Usage: 28.9% | Memory Usage: 92.2%

2025-02-19 10:04:13 | CPU Usage: 27.2% | Memory Usage: 92.1%

2025-02-19 10:04:16 | CPU Usage: 18.6% | Memory Usage: 92.2%

2025-02-19 10:04:23 | CPU Usage: 23.1% | Memory Usage: 92.3%

2025-02-19 10:04:26 | CPU Usage: 26.3% | Memory Usage: 92.3%

2025-02-19 10:04:33 | CPU Usage: 14.9% | Memory Usage: 92.0%

2025-02-19 10:04:36 | CPU Usage: 15.8% | Memory Usage: 92.2%

2025-02-19 10:04:43 | CPU Usage: 22.7% | Memory Usage: 91.8%

2025-02-19 10:04:46 | CPU Usage: 23.0% | Memory Usage: 92.1%

2025-02-19 10:04:53 | CPU Usage: 25.4% | Memory Usage: 92.5%

2025-02-19 10:04:56 | CPU Usage: 21.9% | Memory Usage: 92.5%

2025-02-19 10:05:03 | CPU Usage: 19.0% | Memory Usage: 93.1%

2025-02-19 10:05:04 | CPU Usage: 0.0% | Memory Usage: 93.4%

2025-02-19 10:05:06 | CPU Usage: 21.2% | Memory Usage: 93.6%

2025-02-19 10:05:08 | CPU Usage: 0.0% | Memory Usage: 93.9%

2025-02-19 10:05:15 | CPU Usage: 48.6% | Memory Usage: 94.8%

2025-02-19 10:05:15 | CPU Usage: 55.6% | Memory Usage: 94.7%

2025-02-19 10:05:16 | CPU Usage: 65.5% | Memory Usage: 95.1%

2025-02-19 10:05:18 | CPU Usage: 75.4% | Memory Usage: 97.1%

2025-02-19 10:05:25 | CPU Usage: 82.1% | Memory Usage: 95.3%

2025-02-19 10:05:25 | CPU Usage: 80.9% | Memory Usage: 95.4%

2025-02-19 10:05:26 | CPU Usage: 76.6% | Memory Usage: 95.3%

2025-02-19 10:05:28 | CPU Usage: 65.8% | Memory Usage: 95.5%

2025-02-19 10:05:35 | CPU Usage: 37.3% | Memory Usage: 95.5%

2025-02-19 10:05:35 | CPU Usage: 36.9% | Memory Usage: 95.5%

2025-02-19 10:05:36 | CPU Usage: 34.3% | Memory Usage: 95.3%

2025-02-19 10:05:38 | CPU Usage: 38.5% | Memory Usage: 95.3%

2025-02-19 10:05:45 | CPU Usage: 54.2% | Memory Usage: 95.2%

2025-02-19 10:05:45 | CPU Usage: 54.4% | Memory Usage: 95.2%

2025-02-19 10:05:51 | CPU Usage: 0.0% | Memory Usage: 95.6%

2025-02-19 10:05:51 | CPU Usage: 0.0% | Memory Usage: 95.5%

2025-02-19 10:05:55 | CPU Usage: 95.3% | Memory Usage: 95.0%

2025-02-19 10:05:55 | CPU Usage: 95.2% | Memory Usage: 95.0%

2025-02-19 10:05:59 | CPU Usage: 100.0% | Memory Usage: 95.6%

2025-02-19 10:06:02 | CPU Usage: 0.0% | Memory Usage: 96.1%

2025-02-19 10:06:05 | CPU Usage: 89.2% | Memory Usage: 95.5%

2025-02-19 10:06:05 | CPU Usage: 89.1% | Memory Usage: 95.5%

2025-02-19 10:06:09 | CPU Usage: 67.4% | Memory Usage: 95.7%

2025-02-19 10:06:12 | CPU Usage: 56.8% | Memory Usage: 97.3%

2025-02-19 10:06:15 | CPU Usage: 48.7% | Memory Usage: 95.9%

2025-02-19 10:06:15 | CPU Usage: 48.7% | Memory Usage: 95.9%

2025-02-19 10:06:19 | CPU Usage: 55.3% | Memory Usage: 95.8%

2025-02-19 10:06:22 | CPU Usage: 52.2% | Memory Usage: 96.1%

2025-02-19 10:06:25 | CPU Usage: 47.5% | Memory Usage: 95.1%

2025-02-19 10:06:25 | CPU Usage: 47.3% | Memory Usage: 95.1%

2025-02-19 10:06:29 | CPU Usage: 44.1% | Memory Usage: 94.6%

2025-02-19 10:06:32 | CPU Usage: 42.2% | Memory Usage: 94.9%

2025-02-19 10:06:35 | CPU Usage: 42.1% | Memory Usage: 95.0%

2025-02-19 10:06:35 | CPU Usage: 42.1% | Memory Usage: 95.0%

2025-02-19 10:06:39 | CPU Usage: 41.2% | Memory Usage: 92.9%

2025-02-19 10:06:42 | CPU Usage: 48.3% | Memory Usage: 92.5%

2025-02-19 10:06:45 | CPU Usage: 44.1% | Memory Usage: 92.8%

2025-02-19 10:06:45 | CPU Usage: 44.2% | Memory Usage: 92.8%

2025-02-19 10:06:49 | CPU Usage: 42.8% | Memory Usage: 92.5%

2025-02-19 10:06:52 | CPU Usage: 32.7% | Memory Usage: 92.5%

2025-02-19 10:06:55 | CPU Usage: 31.6% | Memory Usage: 94.8%

2025-02-19 10:06:55 | CPU Usage: 31.8% | Memory Usage: 94.6%

2025-02-19 10:06:59 | CPU Usage: 47.9% | Memory Usage: 95.8%

2025-02-19 10:07:02 | CPU Usage: 60.2% | Memory Usage: 95.6%

2025-02-19 10:07:05 | CPU Usage: 69.6% | Memory Usage: 94.1%

2025-02-19 10:07:05 | CPU Usage: 69.6% | Memory Usage: 94.0%

2025-02-19 10:07:09 | CPU Usage: 61.7% | Memory Usage: 93.9%

2025-02-19 10:07:12 | CPU Usage: 48.9% | Memory Usage: 94.6%

2025-02-19 10:07:15 | CPU Usage: 38.4% | Memory Usage: 94.4%

2025-02-19 10:07:15 | CPU Usage: 38.1% | Memory Usage: 94.4%

2025-02-19 10:07:19 | CPU Usage: 32.6% | Memory Usage: 94.5%

2025-02-19 10:07:22 | CPU Usage: 36.8% | Memory Usage: 95.1%

2025-02-19 10:07:25 | CPU Usage: 39.8% | Memory Usage: 95.0%

2025-02-19 10:07:25 | CPU Usage: 39.7% | Memory Usage: 95.0%

2025-02-19 10:07:29 | CPU Usage: 33.5% | Memory Usage: 91.5%

2025-02-19 10:07:32 | CPU Usage: 34.0% | Memory Usage: 91.3%

2025-02-19 10:07:35 | CPU Usage: 40.2% | Memory Usage: 92.9%

2025-02-19 10:07:35 | CPU Usage: 40.5% | Memory Usage: 92.9%

2025-02-19 10:07:39 | CPU Usage: 63.6% | Memory Usage: 93.3%

2025-02-19 10:07:42 | CPU Usage: 66.0% | Memory Usage: 93.7%

2025-02-19 10:07:45 | CPU Usage: 60.3% | Memory Usage: 94.7%

2025-02-19 10:07:45 | CPU Usage: 60.0% | Memory Usage: 94.8%

2025-02-19 10:07:49 | CPU Usage: 35.6% | Memory Usage: 94.8%

2025-02-19 10:07:52 | CPU Usage: 26.5% | Memory Usage: 94.8%

2025-02-19 10:07:55 | CPU Usage: 18.7% | Memory Usage: 94.7%

2025-02-19 10:07:55 | CPU Usage: 18.8% | Memory Usage: 94.7%

2025-02-19 10:07:59 | CPU Usage: 10.2% | Memory Usage: 93.8%

2025-02-19 10:08:02 | CPU Usage: 5.8% | Memory Usage: 94.1%

2025-02-19 10:08:05 | CPU Usage: 7.1% | Memory Usage: 95.2%

2025-02-19 10:08:06 | CPU Usage: 9.1% | Memory Usage: 95.4%

2025-02-19 10:08:09 | CPU Usage: 12.9% | Memory Usage: 95.8%

2025-02-19 10:08:13 | CPU Usage: 18.8% | Memory Usage: 96.2%

2025-02-19 10:08:15 | CPU Usage: 19.0% | Memory Usage: 94.3%

2025-02-19 10:08:16 | CPU Usage: 16.4% | Memory Usage: 94.7%

2025-02-19 10:08:19 | CPU Usage: 14.0% | Memory Usage: 94.3%

2025-02-19 10:08:23 | CPU Usage: 8.1% | Memory Usage: 94.6%

2025-02-19 10:08:26 | CPU Usage: 7.4% | Memory Usage: 95.2%

2025-02-19 10:08:27 | CPU Usage: 8.8% | Memory Usage: 95.1%

2025-02-19 10:08:29 | CPU Usage: 9.2% | Memory Usage: 95.8%

2025-02-19 10:08:33 | CPU Usage: 8.8% | Memory Usage: 95.6%

2025-02-19 10:08:36 | CPU Usage: 8.2% | Memory Usage: 95.6%

2025-02-19 10:08:37 | CPU Usage: 8.0% | Memory Usage: 95.8%

2025-02-19 10:08:39 | CPU Usage: 6.3% | Memory Usage: 95.7%

2025-02-19 10:08:43 | CPU Usage: 9.0% | Memory Usage: 95.5%

2025-02-19 10:08:46 | CPU Usage: 20.4% | Memory Usage: 96.2%

2025-02-19 10:08:47 | CPU Usage: 20.3% | Memory Usage: 96.4%

2025-02-19 10:08:49 | CPU Usage: 29.6% | Memory Usage: 98.7%

2025-02-19 10:08:53 | CPU Usage: 35.7% | Memory Usage: 98.3%

2025-02-19 10:08:56 | CPU Usage: 26.3% | Memory Usage: 96.8%

2025-02-19 10:08:57 | CPU Usage: 25.9% | Memory Usage: 96.7%

2025-02-19 10:08:59 | CPU Usage: 19.1% | Memory Usage: 96.2%

2025-02-19 10:09:03 | CPU Usage: 13.9% | Memory Usage: 96.8%

2025-02-19 10:09:07 | CPU Usage: 13.2% | Memory Usage: 96.3%

